t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
655.57	61.5	1.9	0.00	1.62	1
656.10	61.5	0.0	0.00	1.74	1
656.62	61.5	3.8	0.00	1.46	1
657.14	61.5	1.9	0.00	1.64	1
657.66	61.5	1.9	0.00	1.53	1
658.19	61.5	1.9	0.00	1.47	1
658.71	61.5	0.0	0.00	1.46	1
659.23	61.5	1.9	0.00	1.53	1
659.75	61.5	1.9	0.00	1.44	1
660.27	61.5	1.9	0.00	1.47	1
660.80	61.5	3.8	0.00	1.57	1
661.32	61.5	1.9	0.00	1.72	1
661.84	61.5	1.9	0.00	1.91	1
662.36	61.5	3.8	0.00	1.99	1
662.88	61.5	1.9	0.00	2.09	1
663.41	61.5	1.9	0.00	1.99	1
663.93	61.5	3.8	0.00	1.89	1
664.45	61.5	1.9	0.00	2.10	1
664.97	61.5	1.9	0.00	1.99	1
665.49	61.5	3.8	0.00	1.95	1
666.02	61.5	0.0	0.00	1.89	1
666.54	61.5	1.9	0.00	2.04	1
667.06	61.5	3.8	0.00	2.07	1
667.58	61.5	1.9	0.00	1.95	1
668.11	61.5	3.8	0.00	1.91	1
668.63	61.5	1.9	0.00	1.74	1
669.15	61.5	1.9	0.00	1.69	1
669.67	61.5	1.9	0.00	1.77	1
670.19	61.5	3.8	0.00	1.79	1
670.72	61.5	0.0	0.00	1.87	1
671.24	61.5	3.8	0.00	1.87	1
671.76	61.5	1.9	0.00	1.91	1
672.28	61.5	3.8	0.00	1.98	1
672.80	61.5	1.9	0.00	1.72	1
673.33	61.5	1.9	0.00	1.85	1
673.85	61.5	1.9	0.00	1.86	1
674.37	61.5	1.9	0.00	1.95	1
674.89	61.5	1.9	0.00	1.70	1
675.41	61.5	1.9	0.00	1.87	1
675.94	61.5	3.8	0.00	1.99	1
676.46	61.5	1.9	0.00	1.95	1
676.98	61.5	1.9	0.00	1.91	1
677.50	61.5	3.8	0.00	1.84	1
678.02	61.5	1.9	0.00	1.81	1
678.55	61.5	1.9	0.00	1.65	1
679.07	61.5	0.0	0.00	1.71	1
679.59	61.5	3.8	0.00	1.82	1
680.11	61.5	1.9	0.00	1.82	1
680.63	61.5	3.8	0.00	1.83	1
681.16	61.5	0.0	0.00	1.57	1
681.68	61.5	1.9	0.00	1.62	1
682.20	61.5	1.9	0.00	1.42	1
682.72	61.5	1.9	0.00	1.28	1
683.24	61.5	1.9	0.00	1.30	1
683.77	61.5	1.9	0.00	1.35	1
684.29	61.5	0.0	0.00	1.44	1
684.81	61.5	3.8	0.00	1.45	1
685.33	61.5	1.9	0.00	1.49	1
685.85	61.5	1.9	0.00	1.52	1
686.37	61.5	1.9	0.00	1.52	1
686.90	61.5	1.9	0.00	1.59	1
687.42	61.5	1.9	0.00	1.54	1
687.94	61.5	1.9	0.00	1.56	1
688.46	61.5	3.8	0.00	1.55	1
688.99	61.5	0.0	0.00	1.58	1
689.51	61.5	1.9	0.00	1.81	1
690.03	61.5	1.9	0.00	1.62	1
690.55	61.5	1.9	0.00	1.75	1
691.07	61.5	1.9	0.00	1.62	1
691.59	61.5	3.8	0.00	1.68	1
692.12	61.5	1.9	0.00	1.73	1
692.64	61.5	1.9	0.00	1.95	1
693.16	61.5	3.8	0.00	1.93	1
693.68	61.5	1.9	0.00	1.83	1
694.20	61.5	1.9	0.00	1.99	1
694.73	61.5	3.8	0.00	1.90	1
695.25	61.5	1.9	0.00	2.06	1
695.77	61.5	1.9	0.00	2.05	1
696.29	61.5	1.9	0.00	2.01	1
696.81	61.5	1.9	0.00	1.95	1
697.34	61.5	3.8	0.00	1.86	1
697.86	61.5	1.9	0.00	1.75	1
698.38	61.5	1.9	0.00	1.87	1
698.90	61.5	1.9	0.00	1.91	1
699.43	61.5	3.8	0.00	1.96	1
699.95	61.5	1.9	0.00	1.92	1
700.47	61.5	1.9	0.00	2.06	1
700.99	61.5	1.9	0.00	2.18	1
701.51	61.5	3.8	0.00	1.85	1
702.04	61.5	1.9	0.00	2.06	1
702.56	61.5	3.8	0.00	2.20	1
703.08	61.5	1.9	0.00	2.24	1
703.60	61.5	3.8	0.00	2.31	1
704.12	61.5	3.8	0.00	2.57	1
704.65	61.5	1.9	0.00	2.77	1
705.17	61.5	3.8	0.00	2.61	1
705.69	61.5	1.9	0.00	2.86	1
706.21	61.5	3.8	0.00	3.12	1
706.73	61.5	5.7	0.00	3.21	1
707.26	61.5	1.9	0.00	3.25	1
707.78	61.5	3.8	0.00	3.39	1
708.30	61.5	1.9	0.00	3.23	1
708.82	61.5	3.8	0.00	3.38	1
709.34	61.5	3.8	0.00	3.13	1
709.87	61.5	3.8	0.00	2.83	1
